route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
4-VIC,4877,11276330:11439415:12153396,Downtown via Hillside,26927,12153396,1
28-VIC,4868,11340327:11439418:11464041,Majestic via Shelbourne,26525,11464041,0
28-VIC,4876,11340327:11439418:12154829,Majestic via Shelbourne,26525,12154829,0
52-VIC,4745,11519140:11439419:11464913,Bear Mountain via Millstream,40065,11464913,1
25-VIC,4868,11348100:11439423:11461466,Tillicum Ctr via Munro,26113,11461466,1
25-VIC,4876,11348100:11439423:12155323,Tillicum Ctr via Munro,26113,12155323,1
75-VIC,4869,11304284:11439425:11462171,Saanichton Exch to Route 81,44935,11462171,0
75-VIC,4877,11304284:11439425:12154535,Saanichton Exch to Route 81,44935,12154535,0
27-VIC,4869,11340601:11439427:11463920,Downtown via Shelbourne,45299,11463920,1
27-VIC,4877,11340601:11439427:12155148,Downtown via Shelbourne,45299,12155148,1
14-VIC,4745,11518851:11439428:11461603,Vic General via Craigflower,40195,11461603,1
14-VIC,4743,11528562:11439430:11460814,Vic General via Craigflower,40195,11460814,1
40-VIC,4743,11529427:11439431:11460373,UVic via Admirals/McKenzie,44967,11460373,0
3-VIC,4487,11550750:11439432:12153857,Royal Jubilee via Quimper Loop,19489,12153857,1
7-VIC,4743,11529565:11439434:11464299,Downtown - to 21 Interurban,43910,11464299,0
61-VIC,4487,11549203:11439438:11463661,Langford Exch,19003,11463661,0
6-VIC,4744,11303390:11439444:11462822,Royal Oak Exch via Royal Oak Ctr,18715,11462822,0
6-VIC,4867,11303390:11439444:11463544,Royal Oak Exch via Royal Oak Ctr,18715,11463544,0
6-VIC,4858,11303390:11439444:11464099,Royal Oak Exch via Royal Oak Ctr,18715,11464099,0
6-VIC,4875,11303390:11439444:12153347,Royal Oak Exch via Royal Oak Ctr,18715,12153347,0
6-VIC,4870,11303390:11439444:12153607,Royal Oak Exch via Royal Oak Ctr,18715,12153607,0
52-VIC,4743,11528953:11439447:11463330,Colwood Exch via Royal Bay,45222,11463330,0
15-VIC,4868,11378829:11439451:11464929,Esquimalt - Fort/Yates Express,23403,11464929,1
15-VIC,4876,11378829:11439451:12154275,Esquimalt - Fort/Yates Express,23403,12154275,1
95-VIC,4868,11374205:11439453:11460162,Blink - to Downtown,18717,11460162,0
95-VIC,4876,11374205:11439453:12154298,Blink - to Downtown,18717,12154298,0
7-VIC,4487,11551123:11439457:11461359,UVic via Fairfield,43896,11461359,1
5-VIC,4743,11527587:11439462:12155389,Willows,23383,12155389,0
52-VIC,4867,11223231:11439464:11461061,Colwood Exch via Royal Bay,45222,11461061,0
52-VIC,4858,11223231:11439464:11462235,Colwood Exch via Royal Bay,45222,11462235,0
52-VIC,4744,11223231:11439464:11464396,Colwood Exch via Royal Bay,45222,11464396,0
14-VIC,4487,11550300:11439477:11461265,UVic via Richmond,26515,11461265,0
15-VIC,4743,11528735:11439478:11463954,Esquimalt - Fort/Yates Express,23403,11463954,1
39-VIC,4867,11369562:11439485:11461630,Interurban via Royal Oak,45024,11461630,1
39-VIC,4744,11369562:11439485:11462747,Interurban via Royal Oak,45024,11462747,1
39-VIC,4858,11369562:11439485:11462870,Interurban via Royal Oak,45024,11462870,1
39-VIC,4870,11369562:11439485:12153871,Interurban via Royal Oak,45024,12153871,1
39-VIC,4875,11369562:11439485:12153940,Interurban via Royal Oak,45024,12153940,1
14-VIC,4869,11379264:11439486:11460942,Vic General via Craigflower,40195,11460942,1
14-VIC,4877,11379264:11439486:12155090,Vic General via Craigflower,40195,12155090,1
6-VIC,4743,11528426:11439490:11464666,Royal Oak Exch via Royal Oak Ctr,18715,11464666,0
3-VIC,4868,11273803:11439491:11461041,Royal Jubilee via Quimper Loop,19489,11461041,1
72-VIC,4743,11527358:11439502:11462932,Downtown via Saanichton,44805,11462932,1
95-VIC,4487,11549190:11439513:11460869,Blink - to Downtown,18717,11460869,0
25-VIC,4745,11518684:11439517:11459989,Tillicum Ctr via Munro,26113,11459989,1
83-VIC,4857,11303021:11439518:11462810,Sidney via West Saanich,45025,11462810,0
83-VIC,4867,11303021:11439518:12153712,Sidney via West Saanich,45025,12153712,0
83-VIC,4863,11303021:11439518:12154140,Sidney via West Saanich,45025,12154140,0
83-VIC,4744,11303021:11439518:12154428,Sidney via West Saanich,45025,12154428,0
14-VIC,4743,11528550:11439526:11460814,UVic via Richmond,26515,11460814,0
6-VIC,4745,11518142:11439532:11459895,Royal Oak Exch via Royal Oak Ctr,18715,11459895,0
15-VIC,4869,11379125:11439533:11460565,Esquimalt - Fort/Yates Express,23403,11460565,1
15-VIC,4877,11379125:11439533:12154178,Esquimalt - Fort/Yates Express,23403,12154178,1
11-VIC,4743,11527854:11439542:11462471,UVic via Uplands,45062,11462471,0
22A-VIC,4744,11303713:11439543:11460092,Vic General via Strawberry Vale,36472,11460092,0
22A-VIC,4858,11303713:11439543:11460137,Vic General via Strawberry Vale,36472,11460137,0
22A-VIC,4867,11303713:11439543:11460819,Vic General via Strawberry Vale,36472,11460819,0
22A-VIC,4875,11303713:11439543:12153611,Vic General via Strawberry Vale,36472,12153611,0
22A-VIC,4870,11303713:11439543:12154541,Vic General via Strawberry Vale,36472,12154541,0
52-VIC,4745,11519164:11439544:11463059,Colwood Exch via Royal Bay,45222,11463059,0
75-VIC,4869,11304389:11439545:11462171,Downtown - Keating Industrial,44918,11462171,1
75-VIC,4877,11304389:11439545:12154535,Downtown - Keating Industrial,44918,12154535,1
75-VIC,4869,11304352:11439547:11461625,Downtown - Keating Industrial,44918,11461625,1
75-VIC,4877,11304352:11439547:12153879,Downtown - Keating Industrial,44918,12153879,1
2-VIC,4745,11517983:11439548:11463533,James Bay - Fisherman's Wharf,36544,11463533,1
6-VIC,4869,11276056:11439563:11461362,Downtown via Royal Oak Ctr,18962,11461362,1
6-VIC,4877,11276056:11439563:12155201,Downtown via Royal Oak Ctr,18962,12155201,1
11-VIC,4868,11278150:11439564:11460518,Tillicum Ctr via Gorge,44802,11460518,1
11-VIC,4876,11278150:11439564:12153566,Tillicum Ctr via Gorge,44802,12153566,1
11-VIC,4487,11549532:11439566:11463805,Tillicum Ctr via Gorge,44802,11463805,1
3-VIC,4745,11519074:11439570:12155380,Royal Jubilee,19664,12155380,1
6-VIC,4745,11518147:11439571:11464692,Downtown via Royal Oak Ctr,18962,11464692,1
3-VIC,4744,11223188:11439579:11460358,Royal Jubilee,19733,11460358,1
3-VIC,4867,11223188:11439579:11461298,Royal Jubilee,19733,11461298,1
3-VIC,4858,11223188:11439579:11462490,Royal Jubilee,19733,11462490,1
70-VIC,4869,11302550:11439581:11464002,Downtown via Hwy 17,44963,11464002,1
70-VIC,4877,11302550:11439581:12153645,Downtown via Hwy 17,44963,12153645,1
26-VIC,4745,11518954:11439582:11459971,UVic via Tillicum/McKenzie,31720,11459971,0
2-VIC,4745,11518003:11439583:11463533,South Oak Bay,23427,11463533,0
8-VIC,4867,11398258:11439584:11461336,Interurban via Finlayson,44787,11461336,1
8-VIC,4744,11398258:11439584:11464202,Interurban via Finlayson,44787,11464202,1
8-VIC,4858,11398258:11439584:11464814,Interurban via Finlayson,44787,11464814,1
8-VIC,4870,11398258:11439584:12153425,Interurban via Finlayson,44787,12153425,1
8-VIC,4875,11398258:11439584:12154993,Interurban via Finlayson,44787,12154993,1
14-VIC,4487,11550204:11439587:11462187,Vic General via Craigflower,40195,11462187,1
15-VIC,4487,11550356:11439590:11459709,UVic - Fort/Foul Bay Express,19054,11459709,0
6-VIC,4487,11550055:11439594:11462559,Royal Oak Exch via Royal Oak Ctr,18715,11462559,0
6-VIC,4869,11276013:11439599:11464046,Royal Oak Exch via Royal Oak Ctr,18715,11464046,0
6-VIC,4877,11276013:11439599:12153983,Royal Oak Exch via Royal Oak Ctr,18715,12153983,0
10-VIC,4743,11529119:11439600:12153446,James Bay via Vic West,19550,12153446,1
5-VIC,4867,11353263:11439602:11460697,Willows,23383,11460697,0
5-VIC,4744,11353263:11439602:11460899,Willows,23383,11460899,0
5-VIC,4858,11353263:11439602:11463001,Willows,23383,11463001,0
5-VIC,4875,11353263:11439602:12153577,Willows,23383,12153577,0
5-VIC,4870,11353263:11439602:12154291,Willows,23383,12154291,0
15-VIC,4869,11379101:11439603:11461506,Esquimalt - Fort/Yates Express,23403,11461506,1
15-VIC,4877,11379101:11439603:12155311,Esquimalt - Fort/Yates Express,23403,12155311,1
31-VIC,4869,11304255:11439605:11462311,Royal Oak Exch via Glanford,18743,11462311,0
31-VIC,4877,11304255:11439605:12154962,Royal Oak Exch via Glanford,18743,12154962,0
4-VIC,4487,11549461:11439606:11460730,Downtown via Hillside,26927,11460730,1
6A-VIC,4868,11343062:11439613:11462272,Downtown via Emily Carr,21741,11462272,1
6A-VIC,4876,11343062:11439613:12154924,Downtown via Emily Carr,21741,12154924,1
75-VIC,4868,11303986:11439617:11463360,Downtown - Keating Industrial,44918,11463360,1
75-VIC,4876,11303986:11439617:12153722,Downtown - Keating Industrial,44918,12153722,1
95-VIC,4743,11527383:11439620:11462233,Blink - to Langford,18836,11462233,1
7-VIC,4868,11358081:11439621:11462923,Downtown - to 21 Interurban,43910,11462923,0
28-VIC,4869,11340585:11439631:11464824,Downtown via Shelbourne,44965,11464824,1
28-VIC,4877,11340585:11439631:12155273,Downtown via Shelbourne,44965,12155273,1
15-VIC,4743,11528605:11439634:11460425,Esquimalt - Fort/Yates Express,23403,11460425,1
58-VIC,4745,11519330:11439635:11460043,Langford Exch via Westhills,18751,11460043,0
51X-VIC,4744,11366989:11439639:11461175,Westhills Exch - McKenzie Express,45087,11461175,1
51X-VIC,4867,11366989:11439639:11462081,Westhills Exch - McKenzie Express,45087,11462081,1
51X-VIC,4858,11366989:11439639:11463835,Westhills Exch - McKenzie Express,45087,11463835,1
51X-VIC,4870,11366989:11439639:12153724,Westhills Exch - McKenzie Express,45087,12153724,1
51X-VIC,4875,11366989:11439639:12155244,Westhills Exch - McKenzie Express,45087,12155244,1
15-VIC,4858,11281533:11439640:11460312,UVic - Fort/Foul Bay Express,19054,11460312,0
15-VIC,4744,11281533:11439640:11462555,UVic - Fort/Foul Bay Express,19054,11462555,0
15-VIC,4867,11281533:11439640:11463739,UVic - Fort/Foul Bay Express,19054,11463739,0
15-VIC,4870,11281533:11439640:12153298,UVic - Fort/Foul Bay Express,19054,12153298,0
15-VIC,4875,11281533:11439640:12154614,UVic - Fort/Foul Bay Express,19054,12154614,0
27-VIC,4857,11375491:11439644:11459730,Downtown via Shelbourne,44768,11459730,1
27-VIC,4875,11375491:11439644:12153745,Downtown via Shelbourne,44768,12153745,1
27-VIC,4870,11375491:11439644:12153751,Downtown via Shelbourne,44768,12153751,1
27-VIC,4863,11375491:11439644:12153785,Downtown via Shelbourne,44768,12153785,1
27-VIC,4867,11375491:11439644:12154334,Downtown via Shelbourne,44768,12154334,1
27-VIC,4744,11375491:11439644:12154409,Downtown via Shelbourne,44768,12154409,1
8-VIC,4487,11549933:11439649:11459764,Tillicum Ctr via Finlayson,45375,11459764,1
53-VIC,4869,11274697:11439652:11462404,Vic General via Atkins,45034,11462404,0
52-VIC,4869,11274436:11439655:11460878,Bear Mountain via Millstream,40065,11460878,1
25-VIC,4744,11385098:11439659:11463495,Maplewood via Cook North,44786,11463495,0
